REGIAO:;CO
UF:;MT
ESTACAO:;GUIRATINGA
CODIGO (WMO):;A932
LATITUDE:;-16,34166666
LONGITUDE:;-53,76611111
ALTITUDE:;525,43
DATA DE FUNDACAO:;24/01/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/07/15;0900 UTC;0;959;959;958,5;;15,6;12,7;15,6;15;12,8;12,4;86;83;83;122;3;0;
2025/07/15;1000 UTC;0;959,4;959,4;959;;14,4;11,6;15,7;14,4;12,7;11,6;84;81;83;140;1,3;0;
2025/07/15;1100 UTC;0;960,1;960,1;959,4;205,7;17,1;12,4;17,1;14,1;12,7;11,6;86;74;74;137;1,9;0;
2025/07/15;1200 UTC;0;960,6;960,6;960;871,3;19,9;12,2;19,9;17;12,5;12,1;74;61;61;120;2,3;1,4;
2025/07/15;1300 UTC;0;960,8;960,8;960,6;1626,7;23,6;13,1;23,7;19,9;13,4;12;61;51;51;93;2,8;,7;
2025/07/15;1400 UTC;0;960,8;960,9;960,8;2221,2;26,9;12;26,9;23,6;13,2;11,7;52;40;40;41;4,4;2,1;
2025/07/15;1500 UTC;0;960,1;960,8;960,1;2569,5;28,7;10,8;28,9;26,3;12,9;10,4;42;33;33;42;7,3;3;
2025/07/15;1600 UTC;0;959,2;960,1;959,2;2192,2;30,2;10,3;30,2;28,3;11,2;9,8;33;29;29;40;8,3;2,9;
2025/07/15;1700 UTC;0;958,2;959,3;958,2;2625,5;30,8;8,2;31;29,3;10,2;8,2;30;25;25;27;7;2,3;
2025/07/15;1800 UTC;0;957,5;958,2;957,5;2357,2;29,9;8,8;30,9;29,8;9,5;8,2;28;25;27;58;6,1;2;
2025/07/15;1900 UTC;0;957;957,5;957;1892,3;30,3;9,3;31;29,7;9,7;8,6;28;26;27;23;5,8;2,5;
2025/07/15;2000 UTC;0;956,8;957;956,7;1191,8;29,2;9,7;30,3;29,1;9,7;9;30;27;30;7;5,1;1,6;
2025/07/15;2100 UTC;0;956,7;956,8;956,6;206,2;27,7;10,3;29,4;27,7;10,3;9,5;34;29;34;6;3,8;1,1;
2025/07/15;2200 UTC;0;956,6;956,7;956,6;3,8;25,8;10,8;27,7;25,8;10,8;10,1;39;34;39;17;2,1;,5;
2025/07/15;2300 UTC;0;957,4;957,4;956,6;;24,4;11,6;25,8;24,1;12,2;10,8;47;39;45;42;1,5;0;
2025/07/16;0000 UTC;0;957,7;957,7;957,4;;23;11,5;24,7;23;11,6;10,8;48;42;48;33;2,1;0;
2025/07/16;0100 UTC;0;958,1;958,1;957,7;;21,7;11,9;23;21,7;12,5;11,5;55;48;54;23;1,9;0;
2025/07/16;0200 UTC;0;958,2;958,3;958,1;;21,1;11,6;21,7;21;11,9;11,6;55;54;55;45;0;0;
2025/07/16;0300 UTC;0;958,1;958,3;958,1;;19,9;12,5;21,1;19,8;12,6;11,5;62;55;62;125;0;0;
2025/07/16;0400 UTC;0;957,7;958,1;957,7;;18,3;12,3;19,9;18,3;12,5;12,1;68;62;68;127;0;0;
2025/07/16;0500 UTC;0;957,1;957,7;957,1;;17,7;12,5;18,7;17,6;12,6;12,2;72;66;72;138;0;0;
2025/07/16;0600 UTC;0;956,6;957,1;956,6;;16,8;12,3;17,7;16,8;12,6;12,3;75;72;75;136;2,3;0;
2025/07/16;0700 UTC;0;956,4;956,6;956,4;;16,1;12,3;16,8;16;12,4;12,2;79;75;78;115;0;0;
2025/07/16;0800 UTC;0;956,5;956,5;956,3;;15,5;12,2;16,1;15,3;12,3;12;81;78;81;174;0;0;
2025/07/16;0900 UTC;0;956,7;956,7;956,5;;15,6;12;16;15,5;12,3;11,9;81;78;79;141;0;0;
2025/07/16;1000 UTC;0;957,4;957,4;956,7;;14,6;11,2;15,7;14,6;12;11,2;80;78;80;160;0;0;
2025/07/16;1100 UTC;0;957,9;957,9;957,4;208;16,1;11,6;16,2;14,6;11,8;11,2;81;74;75;152;0;0;
2025/07/16;1200 UTC;0;958,7;958,7;957,9;878,1;18,9;11,9;18,9;16;12,2;11,5;75;63;64;129;2,3;1,4;
2025/07/16;1300 UTC;0;959,2;959,2;958,7;1634,3;23,3;12,8;23,4;18,9;13;11,9;64;51;51;128;2,3;1;
2025/07/16;1400 UTC;0;959,1;959,2;959,1;2240,2;27,7;11,5;27,7;23,1;13,5;11,2;53;37;37;47;3,5;1,6;
2025/07/16;1500 UTC;0;958,6;959,1;958,6;2615,1;28,9;9,2;29,5;27,6;11,7;9,2;37;29;29;17;7,3;2,6;
2025/07/16;1600 UTC;0;957,7;958,6;957,7;2234,2;30,1;10;30,3;28,6;10,2;8,7;31;27;29;29;7,5;2,1;
2025/07/16;1700 UTC;0;956,9;957,7;956,8;2645,8;30;8;31,3;29,4;10,2;8;30;25;25;19;5,5;2,4;
2025/07/16;1800 UTC;0;956,2;956,9;956,2;2385,3;31,2;8,7;31,6;30;8,8;7,2;26;23;25;74;5,4;1,2;
2025/07/16;1900 UTC;0;955,9;956,2;955,9;1873,5;30,5;8,9;31,4;30,2;9,3;8,3;26;24;26;84;4,8;1,6;
2025/07/16;2000 UTC;0;956;956;955,9;1162,8;29,9;9,2;31,7;29,9;9,5;8,7;28;25;28;69;3,7;1,6;
2025/07/16;2100 UTC;0;956,3;956,3;956;210,8;28,8;9,6;30;28,8;9,8;8,8;30;27;30;81;3,2;1;
2025/07/16;2200 UTC;0;956,7;956,7;956,3;4,2;25,9;11,2;28,8;25,8;11,3;9,6;40;30;40;149;2;,1;
2025/07/16;2300 UTC;0;957,3;957,3;956,7;;25,1;10,4;25,9;24,8;11,2;10,3;41;40;40;147;1,4;0;
2025/07/17;0000 UTC;0;957,8;957,8;957,3;;23,1;12,3;25,2;23,1;12,3;10,4;51;40;51;151;1,4;0;
2025/07/17;0100 UTC;0;958,5;958,5;957,8;;20,7;13,1;23,1;20,6;13,4;12,4;62;51;62;106;3;0;
2025/07/17;0200 UTC;0;958,6;958,7;958,5;;19,3;12,4;21,5;19,3;13,1;12,2;65;56;65;153;2;1,2;
2025/07/17;0300 UTC;0;958,5;958,7;958,5;;19,8;12,3;19,8;18,9;13,2;12,3;68;62;62;158;2;0;
2025/07/17;0400 UTC;0;958,4;958,6;958,4;;17,6;12,5;19,8;17,6;12,6;12,3;72;62;72;157;1,6;0;
2025/07/17;0500 UTC;0;958,1;958,4;958;;17,6;12;17,9;17,6;12,5;12;72;69;70;162;0;0;
2025/07/17;0600 UTC;0;957,8;958,1;957,8;;16,8;12,2;17,6;16,8;12,3;11,8;74;70;74;131;0;0;
2025/07/17;0700 UTC;0;957,5;957,8;957,5;;16,4;11,7;16,8;16,3;12,1;11,7;76;74;74;154;0;0;
2025/07/17;0800 UTC;0;957,7;957,8;957,5;;15,5;11,5;16,4;15,5;11,7;11,5;77;74;77;157;0;0;
2025/07/17;0900 UTC;0;957,9;957,9;957,7;;15;11,4;15,5;14,8;11,6;11,3;80;77;79;171;1,7;0;
2025/07/17;1000 UTC;0;958,6;958,6;957,9;;15;11,5;15,5;14,8;11,6;11,1;79;77;79;140;0;0;
2025/07/17;1100 UTC;0;959,1;959,1;958,6;215,9;17;11,5;17,1;14,8;12;11,3;80;70;70;110;0;0;
2025/07/17;1200 UTC;0;959,6;959,6;959,1;898,2;19,3;11,6;19,6;16,5;12,2;11,1;72;60;61;119;0;0;
2025/07/17;1300 UTC;0;959,9;960,1;959,6;1578,3;22,9;11,7;22,9;19,3;11,8;10,5;61;48;49;125;2,5;1,3;
2025/07/17;1400 UTC;0;959,7;960;959,7;2230,6;26,6;12,7;26,8;22,9;12,8;11,5;49;40;42;87;2,6;1,1;
2025/07/17;1500 UTC;0;959,2;959,7;959,2;2585,4;29,3;10,1;29,3;26,6;13,2;9,6;42;29;30;86;3,4;1,6;
2025/07/17;1600 UTC;0;958,3;959,2;958,3;2226,8;30,4;7,7;31,4;29,1;9,7;7,4;30;23;24;163;4,4;2,1;
2025/07/17;1700 UTC;0;957,4;958,3;957,4;2616,1;31,4;8;31,7;30,1;8,4;7,3;24;23;23;137;5,2;1,6;
2025/07/17;1800 UTC;0;956,7;957,4;956,7;2370,2;31,4;8,4;32,8;30,9;9,1;7,7;24;23;24;191;3,9;1,7;
2025/07/17;1900 UTC;0;956,3;956,7;956,3;1854,1;31,2;8,5;32,6;31,1;9,7;8,2;25;23;24;246;5,1;2,2;
2025/07/17;2000 UTC;0;956,4;956,5;956,3;1151,8;30,2;8,6;31,9;30,2;9,1;8,2;26;24;26;245;6,7;3,3;
2025/07/17;2100 UTC;0;956,8;956,8;956,4;207,6;28,8;9,4;30,3;28,8;9,6;8,6;30;26;30;252;6,2;2,2;
2025/07/17;2200 UTC;0;957,2;957,2;956,8;5,4;27,4;9,5;28,8;27,2;9,5;9,2;33;30;33;254;4,9;2;
2025/07/17;2300 UTC;0;958;958;957,2;;25,3;12,9;27,4;25,3;12,9;9,4;46;33;46;238;7,6;2,5;
2025/07/18;0000 UTC;0;958,6;958,6;958;;24;13,5;25,3;23,9;13,6;13;52;46;52;225;4,2;2;
2025/07/18;0100 UTC;0;959;959;958,6;;22,2;14,2;24;22,1;14,2;13,4;61;52;61;259;3,7;,3;
2025/07/18;0200 UTC;0;959,4;959,4;959;;21;14,8;22,3;21;14,8;14;68;60;68;224;1,6;0;
2025/07/18;0300 UTC;0;959,4;959,4;959,3;;20,3;15,1;21,2;20,3;15,2;14,7;72;67;72;241;3,8;2;
2025/07/18;0400 UTC;0;959,3;959,4;959,2;;18,8;15,2;20,3;18,8;15,4;15,1;80;72;80;263;4,1;,1;
2025/07/18;0500 UTC;0;958,8;959,3;958,7;;17,9;15,2;18,8;17,9;15,4;15,2;85;80;85;274;3,4;,8;
2025/07/18;0600 UTC;0;958,4;958,8;958,4;;17,1;15,3;17,9;17,1;15,4;15,2;89;85;89;274;4,8;1,3;
2025/07/18;0700 UTC;0;958,8;958,8;958,4;;16,6;15,2;17,1;16,5;15,4;15,2;92;89;92;259;4,8;1,5;
2025/07/18;0800 UTC;0;959;959;958,7;;16,2;15,3;16,5;16,2;15,4;15,2;94;92;94;248;4,8;1,1;
2025/07/18;0900 UTC;0;958,8;959;958,8;;16,9;15,7;16,9;16,2;15,8;15,2;95;93;93;247;3,8;,9;
2025/07/18;1000 UTC;0;959,4;959,4;958,8;;15,9;15,2;16,9;15,9;15,7;15,1;95;93;95;251;3,9;1,4;
2025/07/18;1100 UTC;0;959,6;959,7;959,3;109,6;16,3;15,7;16,3;15,9;15,7;15,1;96;95;96;257;3,9;,9;
2025/07/18;1200 UTC;0;960,3;960,3;959,6;384,2;17,2;16;17,3;16,3;16,3;15,7;96;93;93;261;3,4;,8;
2025/07/18;1300 UTC;0;960,7;960,7;960,3;1341,9;19,6;16,4;19,6;17,2;16,6;16;93;81;81;247;4,4;1,5;
2025/07/18;1400 UTC;0;960,7;960,9;960,7;2123;21,8;16,4;21,8;19,4;16,6;15,9;81;72;72;246;4,7;2,3;
2025/07/18;1500 UTC;0;960,1;960,7;960,1;1637,2;23;16,5;23,5;21,2;17;16;73;66;67;256;5,5;,6;
2025/07/18;1600 UTC;0;959,3;960,1;959,3;2224,2;25,9;16,4;26,4;22,8;17;16,1;68;55;56;268;4,6;1,7;
2025/07/18;1700 UTC;0;958,3;959,3;958,3;2632,1;27,3;16,6;28,3;25,8;17,4;15,8;56;50;52;222;4,7;1,5;
2025/07/18;1800 UTC;0;957,5;958,3;957,5;2368,7;28,3;16;28,5;26,9;16,8;15,4;52;47;47;246;5,8;1,9;
2025/07/18;1900 UTC;0;956,9;957,5;956,9;1841;28,8;15,6;29,1;27,7;16,3;14,7;48;43;45;279;5,8;1,6;
2025/07/18;2000 UTC;0;957,1;957,1;956,9;1133,6;27,7;15,8;29;27,4;15,8;14,7;48;43;48;272;5,1;1,7;
2025/07/18;2100 UTC;0;957,4;957,4;957,1;208,5;25,8;16;27,8;25,8;16;15,3;55;47;55;263;4,9;1,7;
2025/07/18;2200 UTC;0;958;958;957,4;5,5;23,7;16,4;25,8;23,7;16,4;16,1;64;55;64;272;5,3;1,1;
2025/07/18;2300 UTC;0;958,6;958,6;958;;22;16,1;23,7;21,9;16,4;16,1;69;64;69;290;4,2;,4;
2025/07/19;0000 UTC;0;959,1;959,2;958,5;;21,7;15,9;22,3;21,7;16,1;15,9;70;67;70;191;4,2;,8;
2025/07/19;0100 UTC;0;959,4;959,5;959,1;;21,1;16;21,7;21,1;16,4;15,9;73;70;73;223;2,9;0;
2025/07/19;0200 UTC;0;959,3;959,5;959,3;;20,5;14,9;21,1;20,5;16,1;14,9;74;70;70;218;3,6;,9;
2025/07/19;0300 UTC;0;959,2;959,4;959,2;;19,9;14,2;20,5;19,9;14,9;14,2;71;70;70;228;2,8;1;
2025/07/19;0400 UTC;0;959,1;959,3;959,1;;18,9;13,7;20;18,9;14,2;13,7;72;69;72;205;3,7;,2;
2025/07/19;0500 UTC;0;958,5;959,1;958,5;;17,6;13,7;18,9;17,6;13,9;13,7;78;72;78;210;1,7;0;
2025/07/19;0600 UTC;0;958,1;958,5;958,1;;17,5;13,4;17,7;17,3;13,8;13,3;78;76;77;228;1,3;0;
2025/07/19;0700 UTC;0;957,9;958,1;957,9;;16,9;12,9;17,5;16,9;13,3;12,9;78;76;77;239;0;0;
2025/07/19;0800 UTC;0;957,9;958,1;957,9;;16,4;13,1;17,4;16,4;13,1;12,8;80;75;80;78;1,5;0;
2025/07/19;0900 UTC;0;958,6;958,6;957,9;;15,1;13;16,4;15;13,3;12,6;87;80;87;193;0;0;
2025/07/19;1000 UTC;0;959,4;959,4;958,6;;15,1;12,9;15,6;15,1;13,3;12,9;87;85;87;175;0;0;
2025/07/19;1100 UTC;0;960;960;959,4;152,7;16;13,4;16;14,6;13,4;12,5;89;84;84;138;1,6;0;
2025/07/19;1200 UTC;0;960,6;960,6;960;874;18,6;13,7;18,6;16;13,7;13,1;84;73;73;151;1,8;,2;
2025/07/19;1300 UTC;0;960,8;960,8;960,6;1614;22,2;14,1;22,2;18,6;14,3;13,4;73;60;60;134;3,9;1,8;
2025/07/19;1400 UTC;0;960,5;960,8;960,5;2201,3;25,8;13,2;25,9;22,2;14,4;13,1;60;46;46;96;4,7;2,6;
2025/07/19;1500 UTC;0;959,9;960,5;959,9;2645,2;28,6;11,6;28,7;25,7;13,5;11,6;46;35;35;98;4,8;1,9;
2025/07/19;1600 UTC;0;958,9;959,9;958,9;2326;30,5;10,8;30,5;28;12;8,6;36;28;30;9;4,4;1,5;
2025/07/19;1700 UTC;0;957,8;958,9;957,8;2678,4;31,1;9,9;31,2;29,8;10,6;9,4;30;27;27;88;6,1;1,3;
2025/07/19;1800 UTC;0;956,8;957,8;956,8;2321,2;29,8;10,2;31,6;29,8;11;9,7;30;27;30;359;5,7;2,5;
2025/07/19;1900 UTC;0;956,3;956,8;956,3;1713,4;30,6;10,6;31,7;29,7;11,4;10,3;31;28;29;15;4,9;2;
2025/07/19;2000 UTC;0;956,5;956,5;956,3;1127,6;29,6;10,2;31;29,6;10,9;10;30;28;30;21;4,5;1,1;
2025/07/19;2100 UTC;0;956,7;956,8;956,5;223,3;28,2;11;29,7;28,2;11,1;9,9;34;30;34;12;2,8;1,1;
2025/07/19;2200 UTC;0;957,2;957,2;956,7;2,5;25,2;12,1;28,2;25,2;12,2;10,9;44;34;44;324;1,9;,5;
2025/07/19;2300 UTC;0;957,5;957,5;957,2;;24,8;11,9;25,5;24,8;12,2;11,6;45;43;45;39;1,1;,2;
2025/07/20;0000 UTC;0;958,3;958,3;957,5;;22,8;13,1;24,8;22,7;13,4;12,3;55;45;54;154;1,9;1,1;
2025/07/20;0100 UTC;0;958,6;958,6;958,3;;22,6;12,8;23,3;22,6;13,2;12,6;54;51;54;192;1,8;0;
2025/07/20;0200 UTC;0;958,4;958,6;958,4;;20,7;13,5;22,8;20,7;13,5;12,6;63;53;63;23;0;0;
2025/07/20;0300 UTC;0;958,3;958,5;958,3;;19,7;13,7;20,7;19,7;13,9;13,5;69;63;69;162;0;0;
2025/07/20;0400 UTC;0;958,1;958,3;958,1;;19,2;13,3;19,7;19,2;13,7;13,2;69;68;69;118;0;0;
2025/07/20;0500 UTC;0;957,5;958,1;957,5;;17,6;13,7;19,2;17;13,8;13,3;80;69;78;174;2,1;,1;
2025/07/20;0600 UTC;0;957,3;957,6;957,3;;17,3;13,3;18,1;17,3;13,8;13,1;78;74;77;143;1,9;0;
2025/07/20;0700 UTC;0;957,2;957,4;957,2;;16,2;13,2;17,3;15,9;13,4;12,9;84;77;83;174;2,4;0;
2025/07/20;0800 UTC;0;957,5;957,6;957,2;;16,3;12,8;16,6;16,2;13,2;12,8;83;79;80;175;2,9;,7;
2025/07/20;0900 UTC;0;957,7;957,7;957,5;;16;12,2;16,4;15,9;12,9;12,2;80;78;78;93;2,9;0;
2025/07/20;1000 UTC;0;958,5;958,5;957,7;;15,6;12,6;16;15,2;12,6;12,1;84;78;82;92;1,3;0;
2025/07/20;1100 UTC;0;959,4;959,4;958,5;199,7;17,7;12,8;17,7;15,1;13;12,3;84;73;73;114;0;0;
2025/07/20;1200 UTC;0;960,1;960,1;959,4;890,3;20,9;12,7;20,9;17,7;12,9;12,3;73;59;59;125;1,8;0;
